Ringo Starr ;No No Song ;VC;15;41;4;1;1;4;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;5;5;5;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom Waits;In the Neighborhood;;1;4;1;4;1;6m;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;1;4;1;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roxette ;Listen to Your Heart ;VC;1mb6;b71m;1mb6;b71m;1mb6;b71m;1mb6;4m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb6;b3b7;1mb6;b3b7;b3b7;b6b3;1mb6;b7;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rhythm Syndicate ;P.A.S.S.I.O.N ;VVC;1mb6;1mb6;1mb6;1mb6;1mb6;1mb6;1mb6;1mb6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb6;1mb6;1mb6;1mb6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joe Public;Live and Learn;CV;1mb6;1mb6;1mb6;1mb6;1mb6;1mb6;1mb6;1mb6;4m;5;1m;1m;4m;5;1m;;;;;;;;;;;;;;;;;;;;;;;;;;1mb6;1mb6;1mb6;1mb6;1mb6;1m6b;1mb6;1mb6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10000 Maniacs;Because the Night;VC;1mb6;b71m;1mb6;b71m;1mb6;b71m;1mb6;b71m;b6b7;b3b7;1mb6;b6b7;b3b6;b6b7;b2;1m;4;4;;;;;;;;;;;;;;;;;;;;;;;1mb6;b6b7;1mb6;b6b71m;1mb6;b6b7;1mb6;b6b71m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Culture Beat;Mr. Vain;CCVV;1m;1m;1m;1m;1m;1m;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb6;b71m;1mb6;b71m;1mb6;b71m;1mb6;b71m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joan Osborne;One of Us;VC;1mb6;b3b7;1mb6;b3b7;1mb6;b3b7;1mb6;b3b7;b6;b7;b6;b7;b6;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb6;b3b7;1mb6;b3b7;1mb6;b3b7;1mb6;b3b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ace Of Base;Cruel Summer;VVCC;1m;b64m;1m;b64m;1m;b64m;1m;b64m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb6;b7;1mb6;b7;1mb6;b7;1mb6;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Randy Newman;Baltimore;VVC;1mb3;4b6;1mb3;4b6;1mb3;4b6;1mb3;4b6;1mb3;4b6;1mb3;4b6;1mb3;4b6;1mb3;4b6;;;;;;;;;;;;;;;;;;;;;;;;;1mb6;b75m;1mb6;b75m;1mb6;b75m;1mb6;b75m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Randy Newman;I'm Dead (But I Don't Know It);VVC;1mb6;b7b6;1mb6;b7b6;1mb6;b7b6;1mb601m5;b7b60b34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb6;b7b6;1mb6;b7b6;1mb6;b7b6;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Britney Spears;Hold it against me;VC;1m;1m;1m;1m;1m;1m;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb6;b75m;1mb6;b75m;1mb6;b75m;1mb6;b75m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Madonna;Everybody;;1m;b7;1m;b7;1m;b7;1m;b7;b7;b7;b7;b6;b6;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb6b7;1mb6b7;1mb6b7;1mb6b7;1mb6b7;1mb6b7;1mb6b7;1mb6b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Madonna;Easy ride;;1m;1m;5;5;1m;1m;5;5;b7;b7;b6;b6;b7;b7;b6;5;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;1mb7;1mb7;b6;1mb7;1mb7;1mb7;b6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Madonna;Let It Will Be;;1m;1m;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;b65m;1mb7;b65m;1mb7;b65m;1mb7;b65m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Madonna; Isaac;;1m;1m5m;1m;1m5m;1m;1m5m;1m;1m5m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;6d5m;1mb7;6d5m;1mb7;6d5m;1mb7;6d5m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vicki Sue Robinson; Turn The Beat Around;CV;1m;b7;1m;b7;1m;b7;1m;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;b6;b6b7;1m;1mb7;b6;b6b7;1m;b6b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rockwell ;Somebody's Watching Me ;CV;1mb7;b65m;1mb3;b6b7;1mb7;b65m;1mb3;b6b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;b6b7;1mb7;b6b7;1mb7;b6b7;1mb7;b6b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pat Benatar ; Love Is a Battlefield;CCV;1m;b7;b6;4m;1m;b7;b6;4m;1m;b7;b6;4m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;5mb6;1mb7;5mb6;1mb7;5mb6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jody Watley;Don't You Want Me;VC;1mb7;5mb6;1mb7;5mb6;1mb7;5mb6;1mb75m;b6;b7;b6;b7;b6;b7;b6;b7b6;5;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;5mb6;1mb7;5mb6;1mb7;5mb6;1mb7;b6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eric Clapton;Ain't going down;VC;1mb7;b6b7;1mb7;b6b7;1mb7;b6b7;1mb7;b65;1mb7;b6b7;1mb7;b6b7;1mb7;b6b7;1mb7;b6b5;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;b6;1mb7;b6;1mb7;b6;1mb7;b6;1mb7;b6;1mb7;b6;1mb7;b6;1mb7;b65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Jackson;Smooth Criminal;;1m2m;b32m;1m2m;b32m;1m2m;b32m;1m2m;b32m;b6;b6b7;b6;b6b7;b6;b6b7;b6;5;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;b6b7;1mb7;b65;1mb7;b6b7;1mb7;b65;b6;b6b7;b6;b6b7;b6;b6b7;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Manu Chao;Welcome to Tijuana;;1;1;1;1;4;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Norah Jones;Sunrise;;b7;1m;b7;b3;1mb3;b6;b3;b3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;b3b6;b6;1mb7;b3b6;b6;1mb7;b3b6;b6;4m;4m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Fray;Dead Wrong;;1mb6;b35m;1mb6;b35m;1mb6;b35m;1mb6;b35m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;b34m;1m;b3b7;1mb6;b34m;b6;4m;b6;4m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Foreigner;Urgent;VVVC;1m;1m;b6;b6;4m;4m;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;4mb6;1mb7;4mb6;1mb7;4mb6;1mb7;4mb6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bruce Springsteen;57Channels;;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;5m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;1mb7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Taylor Dayne;Prove Your Love;VC;1mb7;b71m;1mb7;b74m5m;1mb7;b71m;1mb7;b74m5m;b6;b6;b6;b6b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1mb7b6;b75m;1m4m;b75m;1mb7b6;b75m;1m4m;b75m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Andrea True Connection;More More More;VC;1;1;6;6;1;1;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27m;5;27m;5;27m;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bryan Adams;On a Day Like Today;;6m1;41;6m1;41;6m1;41;6m1;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;4;1;5;2m;4;4;5;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bryan Adams;When You're Gone;;2m;5;1;1;2m;5;1;1;2m;5;1;1;2m;b7;5;5;;;;;;;;;;;;;;;;;;;;;;;;;2m;4;1;5;2m;4;1;5;2m;4;1;5;2m;b7;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aerosmith;The Other Side;;1;1;4;b7;1;1;4;b7;1;1;4;b7;1;1;4;b7;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;b7;5;2m;2m;b7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rod Stewart;Maggie May;;5;4;1;1;5;4;1;1;4;1;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;3m;2m;2m;2m;5;2m;5;2m;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul Anka and Odia Coates ; One Man Woman / One Woman Man ;VC;1;5;1;1;1;5;6m;1; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;2m;5;2m;5;2m5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stephen Bishop;On and On;VC;16m;16m;16m;2m5;16m;16m;2m5;16m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6;2m;5;16m;16m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stephen Bishop ;It Might Be You ;VC;1;3m;4;5;1;3m;4;2;1;3;6m;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;2m;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guns N' Roses ;November Rain ;VC;4;2m;1;1;4;2m;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;1;2m;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tal Bachman;She's So High;VC;16m;54;16m;54;16m;54;16m;54;5;4;16m;54;5;4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;2m;4;1;5;2m;4;1;5;2m;4;1;5;2m;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hootie and The Blowfish ;Only Wanna Be With You ;VC;14;14;14;14;14;14;14;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;4;14;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Coldplay;Don't Panic;VC;6m;1;4;4;6m;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;6m;5;2m;2m;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Coldplay;Green Eyes;VC;1;5;2m;2m;1;5;2m;2m;1;5;2m;2m;1;5;2m;2m;2m;2m;4;4;1;1;5;5;2m;2m;4;4;1;1;5;5;;;;;;;;;2m;2m;4;4;1;b7;4;4;2m;2m;4;4;1;b7;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Coldplay;Paradise;VC;6m04;406m;106m;5;6m04;406m;106m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;4;1;5;2m;4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Skip And Flip;Cherry Pie;VVC;16m;2m5;16m;2m5;16m;2m5;16m014;4501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;1;2m;1;2m;16m;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Connie Francis;Where The Boys Are;VVC;1;6m;3m;3m;4;5;1;6;2m;5;1;6m;b5d02m;705;3014;501;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6m;2m;5;1;1;2m;5;1;6m;2;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Elvis Presley;Surrender;VC;1m;4m;1m;4m;1m;5;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;1;2m;5;1;1;2m;53;6m;4m;1m;5;1m;1m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul Anka;Tonight My Love, Tonight;CCV;3;3;6m;6m;2;2;54;3m2m;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;1;2m;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brenda Lee;You Can Depend On Me;CCV;1;1;1;1;4;4;4;4;2;2;2;2;2m;2m;5;5;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;5;5;1;1;3m;b3a;2m;2m;5;5;1;6m02m;2m0b3d;5b2d01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aretha Franklin;Freeway Of Love ;VC;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;4;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aretha Franklin;I can't see myself leaving you;VVC;1;4;1;4;1;4;1;4;3m6m;42m;2m;5;3m6m;42m;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;6m ;6m;2m;2m;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cat Stevens;Where do the Children Play;VC;1;4;1;4;1;4;1;4;1;4;1;4;1;4;1;4;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;2m;5;2m;5;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Backstreet Girl;VC;1;1;1;1;5;4;1;1;1;1;1;1;5;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;2m;2m;3m;4;1;5;1;1;1;1;5;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Wild Horses;VVC;3m;1;3m;1;2m;45;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;4;1b7;4;2m;4;1b7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Time waits for no one;VC;6m;3m;6m;3m;6m;3m;6m;3m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;6m;4;1;6m;3m;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Too Tough;VVC;1;b7;1;b7;1;b7;1;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;b3;b7;2m;2m;b3;4;1;b7;1;b7;1;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rolling Stones;Mean Dispositions;VC;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6m;6m;b7;b7;6m;6m;b7;b7;;;;;;;;;;;;;;;;;2m;2m;b3;b3;2m;2m;b3;b3;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johnny Cash;I hung my Head;VC;1;4;6m;4;1;4;6m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;5;1;4;6m;1;4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John Lennon;(Just Like) Starting Over;;1;1;2m;5;2m;5;3m;6;2m;5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6m;2m;5;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kitty, Daisy & Lewis;I'm So Sorry;;1;1;5;5;6m;6m;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;6m;6m;2m;2m;6m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Jackson;The Girl Is Mine;;12m;12m;12m;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;12m;16;2m;5;12m;12m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil Young;Oh Lonesome Me;;1;4;1;4;1;4;1;4;1;b7;4;4m;b74;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;3m;6;2m;4;1;1;2m;5;3m;6;2m;2;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nick Cave;Into My Arms;;4;4;1;1;4;4;1;1;4;4;1;1;4;2m;53m;5;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;1;1;2m;2m;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Velvet Underground;Rock and Roll;;1;b7;4;1;1;b7;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;4;5;4;1;4;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil Diamond;Gilr You'll Be A Woman Soon;;2m;2m;1;1;2m;2m;1;1;b7;b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6m;2m;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Van Morrison;Warm Love;;1;1;1;41;1;1;1;41;41;41;41;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;1;1;2m;2m;1;1;5;1;5;1;5;6m3m;6m3m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Van Morrison;Jackie Wilson Said(I'm in Heaven When You Smile);;2m;5;2m;5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;2m;2m;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Van Morrison;Domino;;14;14;14;14;14;14;14;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;14;14;2m;5;14;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Van Morrison;Did Ye Get Healed?;;1;1;4;4;1;1;4;4;1;1;4;4;1;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;5;5;1;1;1;1;2m;2m;2m;5;1;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Van Morrison;Queen of the Slipstream;;13m;4;13m;4;13m;4;13m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;6m;2m;1;2m;6m;2m;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marvin Gaye;Stubborn Kind of Fellow;;1;1;6m;6m;1;1;4;4;2m;2m;5;5;16m;45;1;6;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marvin Gaye;What's Going On;;1;1;6m;6m;1;1;6m;6m;2m;2m;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;2m;5;2m;5;1;6m;1;6m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Frankie Valli;Working My Way Back to You;;1;5;4;5;1;5;4;5;4;4m;1;1d;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6m;2m;5;1;6m2;5;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Frankie Valli;Can't Take My Eyes Off You;;1;1;1;1;1;1;4;4;4m;4m;1;1;2;2m;1;1;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6;2m;5;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Frankie Valli;My Eyes Adored You;;1;3m;5m1;4;2m;2m;b7;5;6m;3m;5m1;4;2m;2m;b7;5;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;5;5;1;1;1;16;2m;2m;2m;5;41;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Frankie Valli;Swearin' To God;;2m;5;1;1;2m;5;1;1;4;4;3m;6;2m;2;b6;5;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;1;2m;5;3m;6;4;4m;1;3m6;2m;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Buble;Lost;;1;3m;5m;6;2m;6;2m;5;1;3m;5m;6;2m;5;1;5;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6m;2m;5;1;6m;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason Mraz;Make It Mine;;3m;3m;2m;2m;4;405;3m;3m;2m;2m;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;3m;6m;2m;5;3m;6m;2m;5;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason Mraz;Living in the Moment;;1;1;5;3;6m;6m;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;3m;3m;4;4;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason Mraz;Everything Is Sound;;1;5;2m;4;1;5;2m;4;1;5;2m;4;1;5;2m;4;;;;;;;;;;;;;;;;;;;;;;;;;2m;3m;4;5;2m;3m;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason Mraz;The World As I See It;;2m;2m;1;1;2m;2m;1;1;4;5;1;6m;4;5;6m;6m;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;1;1;2m;2m;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason Mraz;A World With You;;1;1;4;4;1;1;4;4;2m;2m;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;4;4;1;1;1;1;2m;2m;4;4;1;1;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Don McLean;Vincent;;1;1;2m;2m;4;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6m;2m;5;6m;2;2m5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Don McLean;Castles in the Air;;1;1;2m5;12m;51;2m5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;51;4;2m5;5;2m;51;42m;2m;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Don McLean;Empty Chairs;;1;2m;45;1;1;2m;45;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6m;2m;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Jackson;Girl Don't Take Your Love From Me;;4;3m;2m;5;4;3m;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;3d;6;6;2m;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Jackson;What Goes Around Comes Around;;2m;5;2m;5;1;16;2m;5;2m;5;2m;5;2m;16;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;1;2m;5;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Jackson;Love Never Felt So Good;;2m;5;1;3d;6;2m;5;2m;5;1;3d;6;2m;5;3d;6;43m;2m5;;;;;;;;;;;;;;;;;;;;;;;2m;5;1;6;2m;5;1;6;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil Young;Goin' Back;;1;1;1;1;4;5;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;2m;5;2m;5;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Air Supply;Lost In Love;;1;1;4;4;2m;2m;1;1;1;1;4;4;2m;2m;1;1;2m;3m;4;1;6m;2m;2;2;4;4;;;;;;;;;;;;;;;2m;3m;4;1;6m;2m;2;2;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Teri De Sario &KC;Yes I'm Ready;;1;2m;3m;2m;1;2m;3m;5;2m;3m;2m;3m;2m3m;4;2m3m;4;2m3m;4;1;1;1;1;;;;;;;;;;;;;;;;;;;2m;3m;2m;1;2m;3m;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kim Carnes;More Love;;2m;2m;1;2m;2m4;56;2m;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;2m;1;2m;2m;2m;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Donna Summers ;On the Radio;;2m;5;1;1;2m;5;1;1;4;4;b7;b7;2m;2m;5;5;;;;;;;;;;;;;;;;;;;;;;;;;2m;5m6m;2m;5m6m;2m;5m6m;2m;5m6m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hall & Oates;You Make My Dreams Come True;VVC;1;1;1;1;1;2m3m;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;2m;5;5;1;1;1;2m3m;4;4;5;5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gary Wright;Really Wanna Know You;VC;2m;5;2m;5;2m;5;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;2m;5;2m;5;2m;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Beatles;i'm a loser;;1;5;b7;1;1;5;b7;1;1;5;b7;1;1;5;b7;1;;;;;;;;;;;;;;;;;;;;;;;;;2m;5;2m;5;1;6m;2m;b75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
